rna_chr	rna_bgn	rna_end	id	rna_strand	dna_chr	dna_start	dna_end	dna_strand	gene_name	gene_type
chr7	113789964	113789992	238672	-	chr7	113790387	113790412	+	-1	-1
chr7	143561070	143561098	230203	-	chr7	111702310	111702336	+	-1	-1
chr7	121698744	121698770	124123	-	chr6	72326207	72326233	-	-1	-1
chr7	19637307	19637334	107147	-	chr1	60737476	60737502	+	-1	-1
chr7	42502669	42502697	46030	-	chr7	75592811	75592837	+	-1	-1
chr7	25025920	25025947	145336	-	chr1	24936571	24936597	-	-1	-1
chr7	34164602	34164629	95198	-	chr7	30973371	30973397	-	-1	-1
chr7	113856853	113856880	231994	-	chr4	41179111	41179136	-	-1	-1
chr7	65857581	65857607	113198	-	chr19	25498077	25498104	-	-1	-1
chr7	141889950	141889976	230451	-	chr10	80934729	80934756	-	-1	-1
chr7	59980514	59980543	60302	-	chr6	88472222	88472248	+	-1	-1
chr7	110091866	110091894	194498	-	chr7	110053552	110053577	-	-1	-1
chr7	84618496	84618522	101747	-	chr13	104838838	104838865	-	-1	-1
chr7	28931881	28931907	89139	-	chr7	28386116	28386141	+	-1	-1
chr7	46556598	46556624	123362	-	chr7	46531028	46531055	+	-1	-1
chr7	42621170	42621196	9611	-	chr10	53331782	53331808	-	-1	-1
chr7	118115290	118115316	197762	-	chr16	47631791	47631817	-	-1	-1
chr7	52003961	52003988	67623	-	chr8	11674110	11674136	-	-1	-1
chr7	81135301	81135329	40796	-	chr1	64114019	64114045	+	-1	-1
chr7	41405751	41405779	52049	-	chr12	77657979	77658005	+	-1	-1
chr7	45122751	45122779	79485	-	chr7	45867223	45867248	+	-1	-1
chr7	127260094	127260120	33716	-	chr7	142952812	142952838	-	-1	-1
chr7	99640492	99640519	161060	-	chr5	124186124	124186150	+	-1	-1
chr7	85685532	85685563	167290	-	chr15	98753187	98753213	-	-1	-1
chr7	73530062	73530089	182503	-	chr7	78886378	78886404	+	-1	-1
chr7	133083229	133083255	190470	-	chr7	133070173	133070199	-	-1	-1
chr7	133105252	133105278	234627	-	chr7	135291753	135291780	-	-1	-1
chr7	44980758	44980785	236549	-	chr2	151000887	151000913	-	-1	-1
chr7	108457631	108457657	229008	-	chr4	130883040	130883067	-	-1	-1
chr7	73856833	73856859	64368	-	chr12	17382600	17382626	-	-1	-1
chr7	35537314	35537341	172049	-	chr8	120659588	120659613	+	-1	-1
chr7	133102161	133102188	109010	-	chr3	86371520	86371546	-	-1	-1
chr7	45388276	45388303	26972	-	chr4	124553706	124553732	+	-1	-1
chr7	48169334	48169359	44982	-	chr7	48170533	48170559	+	-1	-1
chr7	118122980	118123007	131308	-	chr15	10735839	10735865	-	-1	-1
chr7	42499629	42499657	90509	-	chr11	65107648	65107675	+	-1	-1
chr7	121694483	121694510	36751	-	chr14	78799257	78799282	-	-1	-1
chr7	143591972	143591999	226671	-	chr7	80500338	80500364	-	-1	-1
chr7	126111127	126111154	37319	-	chr9	70307372	70307398	-	-1	-1
chr7	42501241	42501268	158651	-	chr4	107263747	107263772	+	-1	-1
chr7	45126603	45126629	144994	-	chr12	82904630	82904655	-	-1	-1
chr7	109979676	109979703	87747	-	chr15	85293997	85294023	-	-1	-1
chr7	19712451	19712478	23757	-	chr17	28620708	28620734	+	-1	-1
chr7	45548443	45548470	241185	-	chr7	91183303	91183329	-	-1	-1
chr7	25054294	25054322	198441	-	chr7	25354878	25354903	+	-1	-1
chr7	45200334	45200361	202099	-	chr9	70034059	70034085	+	-1	-1
chr7	25244245	25244272	24276	-	chr7	25507397	25507425	-	-1	-1
chr7	97626899	97626926	74475	-	chr13	113930138	113930163	+	-1	-1
chr7	19594167	19594193	143814	-	chr17	34984710	34984736	+	-1	-1
chr7	144451008	144451035	119913	-	chr9	70757272	70757298	+	-1	-1
chr7	143558082	143558109	158561	-	chr7	143749639	143749665	+	-1	-1
chr7	30927126	30927153	106720	-	chr10	3681399	3681425	+	-1	-1
chr7	45126864	45126890	58288	-	chr12	35989248	35989274	+	-1	-1
chr7	98603204	98603231	69195	-	chr14	28365731	28365757	+	-1	-1
chr7	141894707	141894733	30144	-	chr4	117240040	117240066	+	-1	-1
chr7	6630905	6630932	191430	-	chrX	64931950	64931976	-	-1	-1
chr7	123329254	123329281	229975	-	chr7	123288119	123288145	-	-1	-1
chr7	45851716	45851743	248196	-	chr7	45652034	45652060	+	-1	-1
chr7	82607552	82607578	159867	-	chr8	110325328	110325353	-	-1	-1
chr7	133089189	133089216	124638	-	chr19	6501939	6501966	-	-1	-1
chr7	45126867	45126894	162427	-	chr4	69714486	69714512	+	-1	-1
chr7	45126867	45126894	169127	-	chr7	30505504	30505530	-	-1	-1
chr7	45126867	45126894	126070	-	chr7	108978840	108978865	+	-1	-1
chr7	45126867	45126894	123008	-	chr11	120148304	120148331	+	-1	-1
chr7	80979969	80979996	81475	-	chr5	127696455	127696480	+	-1	-1
chr7	45123031	45123058	244540	-	chr8	27934621	27934647	+	-1	-1
chr7	45127386	45127413	126804	-	chr12	45652772	45652798	-	-1	-1
chr7	143238730	143238756	236841	-	chr5	125752342	125752367	+	-1	-1
chr7	145121490	145121517	210211	-	chr7	6737037	6737063	-	-1	-1
chr7	25076191	25076218	120385	-	chr7	16877065	16877091	-	-1	-1
chr7	116181694	116181720	190873	-	chr7	76743733	76743759	-	-1	-1
chr7	44590297	44590323	183570	-	chr7	44604377	44604403	+	-1	-1
chr7	80945382	80945408	64988	-	chr2	4647542	4647568	+	-1	-1
chr7	41922404	41922432	227074	-	chr5	135880105	135880130	-	-1	-1
chr7	84633623	84633650	9844	-	chr10	102971086	102971111	-	-1	-1
chr7	25247491	25247517	209201	-	chr8	23184594	23184619	+	-1	-1
chr7	98610735	98610761	99810	-	chr7	89968982	89969007	-	-1	-1
chr7	44863177	44863204	168221	-	chr4	152867058	152867083	-	-1	-1
chr7	27222222	27222249	27950	-	chr7	96519437	96519463	-	-1	-1
chr7	133118051	133118079	191623	-	chr1	155467123	155467149	+	-1	-1
chr7	133105173	133105200	46083	-	chr15	97308647	97308673	+	-1	-1
chr7	25237731	25237757	220342	-	chr18	74835752	74835778	-	-1	-1
chr7	48877753	48877780	114214	-	chr9	113044302	113044329	-	-1	-1
chr7	116187443	116187470	248410	-	chr1	64520497	64520523	+	-1	-1
chr7	128448665	128448691	56408	-	chr7	6098376	6098401	+	-1	-1
chr7	84632680	84632706	156205	-	chr13	80945736	80945763	+	-1	-1
chr7	98602349	98602375	201623	-	chr17	52978156	52978182	+	-1	-1
chr7	79712219	79712245	83301	-	chr7	98577393	98577417	-	-1	-1
chr7	63844109	63844136	81259	-	chr11	76613153	76613179	-	-1	-1
chr7	44912952	44912979	172950	-	chr5	144426175	144426201	-	-1	-1
chr7	126191355	126191383	146669	-	chr12	90720520	90720546	-	-1	-1
chr7	34168482	34168509	152244	-	chr9	21841559	21841586	+	-1	-1
chr7	100923112	100923139	189422	-	chr6	112998683	112998708	+	-1	-1
chr7	143568989	143569015	195743	-	chr1	43318165	43318190	-	-1	-1
chr7	116186607	116186635	148163	-	chr7	113599777	113599802	+	-1	-1
chr7	46147981	46148008	142265	-	chr15	79043927	79043953	-	-1	-1
chr7	30195090	30195117	2810	-	chr19	20593351	20593378	+	-1	-1
chr7	143597020	143597048	95946	-	chr7	142009399	142009426	+	-1	-1
chr7	84588906	84588934	239327	-	chr6	40206236	40206261	+	-1	-1
chr7	35469695	35469722	55963	-	chr1	37946645	37946671	-	-1	-1
chr7	73558207	73558233	179136	-	chr4	116084299	116084325	-	-1	-1
chr7	42823853	42823881	247700	-	chr17	27749747	27749773	+	-1	-1
chr7	145225607	145225634	91686	-	chr14	77772832	77772858	+	-1	-1
chr7	45139609	45139635	245253	-	chr15	3303624	3303650	-	-1	-1
chr7	44910286	44910313	85770	-	chr14	20158386	20158412	-	-1	-1
chr7	30255741	30255767	143370	-	chr7	30091562	30091588	+	-1	-1
chr7	133106321	133106347	127475	-	chr12	17402008	17402034	-	-1	-1
chr7	132753698	132753725	43525	-	chr17	67964086	67964111	+	-1	-1
chr7	144447800	144447827	167195	-	chr7	130540381	130540406	-	-1	-1
chr7	45126382	45126409	246542	-	chr2	155283085	155283111	+	-1	-1
chr7	34341351	34341378	55472	-	chr7	19004138	19004163	+	-1	-1
chr7	126189164	126189190	78898	-	chr9	57187317	57187342	+	-1	-1
chr7	34306257	34306283	18313	-	chr7	123005487	123005512	-	-1	-1
chr7	133104358	133104386	106632	-	chr4	138212024	138212050	+	-1	-1
chr7	133098693	133098721	178434	-	chr3	57049965	57049991	-	-1	-1
chr7	74447006	74447033	162711	-	chr7	75957005	75957032	+	-1	-1
chr7	6614822	6614848	108594	-	chr9	13291580	13291606	-	-1	-1
chr7	133108411	133108438	139890	-	chr2	124491368	124491394	+	-1	-1
chr7	133103738	133103765	142614	-	chr2	71625678	71625704	+	-1	-1
chr7	59980780	59980808	110775	-	chr17	29861740	29861766	-	-1	-1
chr7	80929515	80929542	145782	-	chr3	62158624	62158651	-	-1	-1
chr7	19712085	19712111	124454	-	chrX	134420855	134420882	-	-1	-1
chr7	30187361	30187389	233760	-	chr17	11996811	11996842	+	-1	-1
chr7	143523641	143523668	176862	-	chr7	143289510	143289536	-	-1	-1
chr7	109600499	109600526	27706	-	chr1	182866082	182866109	-	-1	-1
chr7	41548300	41548328	240346	-	chr18	14410581	14410606	-	-1	-1
chr7	133101404	133101431	47389	-	chr10	95798930	95798955	+	-1	-1
chr7	81805575	81805601	163979	-	chr7	44529995	44530021	+	-1	-1
chr7	116176070	116176097	155091	-	chr1	192674634	192674660	+	-1	-1
chr7	130250838	130250864	190807	-	chr1	179059183	179059209	-	-1	-1
chr7	59997056	59997082	58220	-	chr7	141340777	141340802	-	-1	-1
chr7	143535924	143535950	157359	-	chrX	7489864	7489889	+	-1	-1
chr7	98615551	98615578	197368	-	chr7	125133991	125134017	+	-1	-1
chr7	68038188	68038215	81907	-	chr19	7289404	7289431	+	-1	-1
chr7	126149840	126149867	160270	-	chr7	112935652	112935678	+	-1	-1
chr7	37476901	37476927	81090	-	chr2	43766940	43766966	-	-1	-1
chr7	79714491	79714518	55098	-	chr7	79585626	79585652	-	-1	-1
chr7	121699992	121700018	101809	-	chr6	48535515	48535541	+	-1	-1
chr7	141900984	141901011	98617	-	chr4	117828015	117828041	+	-1	-1
chr7	25236544	25236572	44240	-	chr14	79105948	79105974	+	-1	-1
chr7	98698983	98699011	38900	-	chr1	193878335	193878361	+	-1	-1
chr7	64385756	64385784	55117	-	chr7	145125256	145125281	-	-1	-1
chr7	45394129	45394155	150548	-	chr7	45308085	45308112	+	-1	-1
chr7	133110102	133110128	88758	-	chr18	46680472	46680498	+	-1	-1
chr7	141891477	141891503	42561	-	chr7	141916597	141916623	+	-1	-1
chr7	133118060	133118086	107476	-	chr10	17723118	17723143	-	-1	-1
chr7	25094480	25094506	14357	-	chr7	63345904	63345930	-	-1	-1
chr7	43738586	43738612	87874	-	chr9	122979065	122979090	+	-1	-1
chr7	35554797	35554824	10596	-	chr6	87019810	87019835	-	-1	-1
chr7	64164034	64164062	75842	-	chr1	86350334	86350360	-	-1	-1
chr7	118146009	118146036	200071	-	chr2	34764000	34764026	+	-1	-1
chr7	133115459	133115486	151439	-	chr2	4400191	4400217	-	-1	-1
chr7	123350940	123350967	190280	-	chr7	124333570	124333597	-	-1	-1
chr8	13870589	13870615	126970	+	chr13	17777959	17777979	-	-1	-1
chr8	27278412	27278438	216564	+	chr8	27098382	27098408	+	-1	-1
chr8	107155639	107155666	171350	+	chr8	79688998	79689025	+	-1	-1
chr8	110640075	110640101	111005	+	chr4	98957757	98957782	+	-1	-1
chr8	114859522	114859549	209317	+	chr8	125587829	125587855	+	-1	-1
chr8	100981507	100981531	40830	+	chr8	100980913	100980939	-	-1	-1
chr8	57251754	57251781	168268	+	chr6	148204155	148204180	-	-1	-1
chr8	27271936	27271963	178782	+	chr3	35927832	35927858	+	-1	-1
chr8	124251455	124251482	72386	+	chr8	122890953	122890979	-	-1	-1
chr8	106816981	106817008	51287	+	chr1	37994183	37994209	+	-1	-1
chr8	78068635	78068662	238255	+	chr8	78067950	78067975	+	-1	-1
chr8	110677745	110677772	142311	+	chr8	111677915	111677941	+	-1	-1
chr8	109229857	109229884	223804	+	chr8	111588511	111588536	+	-1	-1
chr8	114902063	114902091	99665	+	chr8	117381426	117381453	-	-1	-1
chr8	47203721	47203748	39584	+	chr9	63351082	63351108	+	-1	-1
chr8	114728702	114728729	175873	+	chr8	115018178	115018204	-	-1	-1
chr8	110089331	110089358	14505	+	chr11	111102136	111102162	+	-1	-1
chr8	117402111	117402137	86971	+	chr7	25482372	25482398	-	-1	-1
chr8	12842909	12842936	113770	+	chr3	68784843	68784869	-	-1	-1
chr8	83903678	83903705	183304	+	chr8	121657966	121657991	-	-1	-1
chr8	115242890	115242917	139321	+	chr8	112192093	112192118	+	-1	-1
chr8	43216824	43216851	675	+	chr11	104189495	104189521	+	-1	-1
chr8	107157203	107157230	155211	+	chr5	136359042	136359069	-	-1	-1
chr8	114733711	114733738	11140	+	chr8	116186041	116186067	-	-1	-1
chr8	114733711	114733738	93742	+	chr8	45816497	45816523	+	-1	-1
chr8	79733539	79733566	70430	+	chr4	41027600	41027625	+	-1	-1
chr8	106092057	106092084	113660	+	chr8	105449191	105449216	+	-1	-1
chr8	43716289	43716316	68011	+	chr7	42742454	42742480	+	-1	-1
chr8	109187166	109187194	204034	+	chr8	67595325	67595351	+	-1	-1
chr8	114908355	114908382	185415	+	chr6	136354000	136354026	-	-1	-1
chr8	94058321	94058348	6205	+	chr7	6179824	6179849	+	-1	-1
chr8	46561489	46561516	96609	+	chr5	66777798	66777824	+	-1	-1
chr8	106948434	106948461	53930	+	chr2	98667130	98667156	-	-1	-1
chr8	83197646	83197673	71926	+	chr8	89264328	89264353	+	-1	-1
chr8	106212819	106212846	156318	+	chr7	81190048	81190074	-	-1	-1
chr8	69276834	69276861	189962	+	chr5	32002476	32002502	-	-1	-1
chr8	13932833	13932861	218231	+	chr8	13996615	13996640	+	-1	-1
chr8	72151812	72151839	9116	+	chr10	128493190	128493217	-	-1	-1
chr8	41259249	41259276	88588	+	chr8	33641832	33641858	+	-1	-1
chr8	114552110	114552137	82669	+	chr8	115887293	115887319	+	-1	-1
chr8	109887506	109887533	156722	+	chr8	117083215	117083241	+	-1	-1
chr8	111055123	111055150	153117	+	chr15	52545826	52545851	-	-1	-1
chr8	106908673	106908700	247053	+	chr8	105637033	105637059	-	-1	-1
chr8	106895603	106895630	228005	+	chr18	34231695	34231721	+	-1	-1
chr8	61013083	61013110	3735	+	chr8	60396719	60396745	-	-1	-1
chr8	108793631	108793658	222428	+	chr8	108635752	108635778	+	-1	-1
chr8	79121381	79121408	42115	+	chr8	25762004	25762030	-	-1	-1
chr8	122387524	122387551	248345	+	chr7	72203197	72203223	-	-1	-1
chr8	110709955	110709983	127904	+	chr1	50571496	50571523	+	-1	-1
chr8	115035368	115035394	128768	+	chr14	97091130	97091157	+	-1	-1
chr8	13781290	13781317	88015	+	chr10	88419742	88419768	-	-1	-1
chr8	106150449	106150476	186446	+	chr8	106854814	106854839	+	-1	-1
chr8	78108497	78108524	44193	+	chr8	107950117	107950143	-	-1	-1
chr8	27273451	27273478	137549	+	chr9	95828536	95828562	+	-1	-1
chr8	72455337	72455364	52461	+	chr10	79157708	79157734	+	-1	-1
chr8	78077257	78077283	11870	+	chr8	77652619	77652645	+	-1	-1
chr8	13875556	13875583	227278	+	chr13	30968774	30968800	-	-1	-1
chr8	69107818	69107846	161695	+	chr8	45317663	45317688	+	-1	-1
chr8	84922763	84922790	149026	+	chr8	84922293	84922318	+	-1	-1
chr8	122312956	122312983	29866	+	chr8	122821021	122821047	+	-1	-1
chr8	95853002	95853030	55397	+	chr19	46338640	46338661	+	-1	-1
chr8	85001361	85001387	8634	+	chr4	123504740	123504766	-	-1	-1
chr8	114717870	114717896	132841	+	chr11	75493420	75493446	+	-1	-1
chr8	25537820	25537848	247350	+	chr8	25508251	25508276	+	-1	-1
chr8	94293274	94293300	172963	+	chr9	96491988	96492013	+	-1	-1
chr8	124255676	124255704	117590	+	chr17	44104053	44104078	-	-1	-1
chr8	75581303	75581330	136944	+	chr17	9420949	9420975	-	-1	-1
chr8	115018992	115019019	186896	+	chr8	118526544	118526570	+	-1	-1
chr8	44001527	44001554	109171	+	chr15	89967284	89967310	+	-1	-1
chr8	107011421	107011448	220572	+	chr14	47329219	47329244	+	-1	-1
chr8	114885730	114885757	174587	+	chr8	115006331	115006356	-	-1	-1
chr8	84151925	84151951	145558	+	chr2	38965285	38965311	+	-1	-1
chr8	106223718	106223745	165944	+	chr12	16775023	16775049	+	-1	-1
chr8	109190746	109190772	29927	+	chr11	52916790	52916815	+	-1	-1
chr8	77695305	77695328	16156	+	chr15	88280771	88280796	-	-1	-1
chr8	110640211	110640238	14820	+	chr8	110615563	110615589	-	-1	-1
chr8	25800430	25800457	98362	+	chr7	54894610	54894636	+	-1	-1
chr8	85028795	85028822	103428	+	chr9	119140597	119140623	+	-1	-1
chr8	124271538	124271565	187851	+	chr1	74725974	74725999	+	-1	-1
chr8	114777797	114777824	115513	+	chr8	115248738	115248763	+	-1	-1
chr8	91051431	91051458	63625	+	chr14	110381770	110381795	+	-1	-1
chr8	24220688	24220712	185155	+	chr3	85414898	85414924	-	-1	-1
chr8	35821742	35821769	52022	+	chr12	58589036	58589061	+	-1	-1
chr8	91540097	91540124	26232	+	chr11	112997159	112997184	-	-1	-1
chr8	109191555	109191582	198749	+	chr8	109545266	109545292	+	-1	-1
chr8	94263070	94263097	135634	+	chr8	83266890	83266915	+	-1	-1
chr8	78092662	78092689	180645	+	chr8	79058507	79058532	-	-1	-1
chr8	106240606	106240633	194870	+	chr10	78019184	78019213	+	-1	-1
chr8	101403698	101403725	45189	+	chr5	147576485	147576510	+	-1	-1
chr8	71655731	71655758	170617	+	chr8	72127716	72127742	-	-1	-1
chr8	18512853	18512880	169749	+	chr8	18512718	18512744	-	-1	-1
chr8	91464672	91464697	199467	+	chr8	84527152	84527178	-	-1	-1
chr8	95911789	95911816	43916	+	chr14	78276421	78276446	+	-1	-1
chr8	122778611	122778638	88511	+	chr8	123130400	123130426	-	-1	-1
chr8	123483171	123483198	131796	+	chr8	123490020	123490046	+	-1	-1
chr8	115002856	115002883	35705	+	chr10	80217968	80217993	+	-1	-1
chr8	117333233	117333260	197297	+	chr19	45708853	45708880	+	-1	-1
chr8	72461129	72461156	157392	+	chr8	71676008	71676034	-	-1	-1
chr8	72321247	72321274	213145	+	chr17	67897876	67897901	+	-1	-1
chr8	115020069	115020096	102398	+	chr16	97208613	97208639	+	-1	-1
chr8	109186720	109186747	233205	+	chr1	9646532	9646558	+	-1	-1
chr8	114833676	114833703	100049	+	chr8	114527693	114527719	-	-1	-1
chr8	44960960	44960986	133575	+	chr8	43310877	43310902	+	-1	-1
chr8	12859506	12859533	78583	+	chr12	95535913	95535939	+	-1	-1
chr8	33574945	33574972	58166	+	chr8	40920350	40920375	-	-1	-1
chr8	114620362	114620389	30421	+	chr8	107308325	107308351	+	-1	-1
chr8	107539615	107539642	104797	+	chr12	45702267	45702292	+	-1	-1
chr8	107011447	107011474	11202	+	chr19	50529820	50529845	+	-1	-1
chr8	114962216	114962243	248705	+	chr14	21844570	21844597	-	-1	-1
chr8	12891177	12891204	169364	+	chr8	30477539	30477565	-	-1	-1
chr8	91450471	91450498	205345	+	chr14	58936880	58936905	+	-1	-1
chr8	70556531	70556558	180209	+	chr5	111446704	111446730	+	-1	-1
chr8	27261511	27261538	206486	+	chr8	27238522	27238548	-	-1	-1
chr8	110718596	110718623	209334	+	chr8	110705183	110705209	-	-1	-1
chr8	115060807	115060834	2209	+	chr8	112477834	112477860	+	-1	-1
chr8	117425800	117425827	10673	+	chr9	62610464	62610489	-	-1	-1
chr8	117386964	117386992	102518	+	chr6	120224406	120224431	-	-1	-1
chr8	91098779	91098806	39352	+	chr14	69221310	69221336	+	-1	-1
chr8	27032237	27032264	43924	+	chr2	173394531	173394556	-	-1	-1
chr8	72319157	72319184	206106	+	chrX	20408184	20408210	+	-1	-1
chr8	117560986	117561013	163139	+	chr19	8821519	8821544	+	-1	-1
chr8	106935764	106935791	198120	+	chr8	105537624	105537649	+	-1	-1
chr8	40362087	40362114	197599	+	chr8	82406945	82406972	-	-1	-1
chr8	109225586	109225613	120396	+	chr7	16961698	16961723	+	-1	-1
chr8	27278106	27278133	87869	+	chr14	77344095	77344120	+	-1	-1
chr8	102698471	102698504	204014	+	chr8	102700522	102700548	+	-1	-1
chr8	114756794	114756821	6575	+	chr1	156565649	156565674	+	-1	-1
chr8	85086578	85086605	140058	+	chr7	16130068	16130094	+	-1	-1
chr8	127511678	127511705	90029	+	chr8	79434563	79434589	+	-1	-1
chr8	114448297	114448325	107249	+	chr8	114970166	114970192	+	-1	-1
chr8	115212430	115212453	74810	+	chr8	115211947	115211973	-	-1	-1
chr8	114805384	114805412	89532	+	chr14	25041198	25041224	+	-1	-1
chr8	69223498	69223526	116691	+	chr18	67292284	67292310	-	-1	-1
chr8	110683644	110683671	200165	+	chr17	34642039	34642065	-	-1	-1
chr8	115055261	115055288	83449	+	chr12	111387917	111387942	-	-1	-1
chr8	70553143	70553171	147035	+	chr2	17513875	17513901	+	-1	-1
chr8	114732820	114732847	52064	+	chr8	113409141	113409166	+	-1	-1
chr8	114732820	114732847	67757	+	chr8	9237403	9237429	+	-1	-1
chr8	75119280	75119307	15815	+	chr1	51201389	51201414	-	-1	-1
chr8	124286257	124286283	133594	+	chr8	125957124	125957150	-	-1	-1
chr8	110719911	110719938	9173	+	chr14	66894613	66894639	-	-1	-1
chr8	106066453	106066480	205577	+	chr5	124014821	124014847	+	-1	-1
chr8	114769776	114769803	123169	+	chr9	21802569	21802594	+	-1	-1
chr8	107012340	107012367	23253	+	chr10	122600590	122600615	+	-1	-1
chr8	110702463	110702489	118099	+	chr15	84873945	84873971	+	-1	-1
chr8	107544103	107544130	17002	+	chr11	78247182	78247208	+	-1	-1
chr8	79181113	79181140	70107	+	chr16	33757729	33757755	+	-1	-1
chr8	85052977	85053004	157160	+	chr5	136554807	136554833	-	-1	-1
chr8	117559912	117559939	108486	+	chr17	46224077	46224102	-	-1	-1
chr8	114971585	114971612	231740	+	chr8	103727268	103727293	+	-1	-1
chr8	38653719	38653745	235854	+	chr11	113936733	113936759	+	-1	-1
chr8	45774270	45774297	150311	+	chr16	58701415	58701441	+	-1	-1
chr8	91451459	91451486	68924	+	chr8	80938410	80938436	-	-1	-1
chr8	25572186	25572213	143783	+	chr2	30807237	30807263	+	-1	-1
chr8	59427438	59427462	51498	+	chr13	76019481	76019507	-	-1	-1
chr8	83721756	83721783	24348	+	chr5	135248616	135248642	+	-1	-1
chr8	39300881	39300908	16083	+	chr9	56865741	56865768	+	-1	-1
chr8	83386489	83386516	245535	+	chr4	29307938	29307964	-	-1	-1
chr8	75111215	75111242	226627	+	chr4	97952817	97952842	+	-1	-1
chr8	114842584	114842611	131206	+	chr14	57111861	57111887	-	-1	-1
chr8	53684937	53684961	160056	+	chr5	92441550	92441576	+	-1	-1
chr8	25713826	25713853	130286	+	chr7	25076671	25076697	+	-1	-1
chr8	117261820	117261847	185985	+	chr8	119844852	119844878	+	-1	-1
chr8	114542418	114542445	78319	+	chr8	105233699	105233725	+	-1	-1
chr8	109085306	109085333	54409	+	chr8	108687702	108687728	+	-1	-1
chr8	121161979	121162003	193707	+	chr8	121161821	121161848	-	-1	-1
chr8	25719559	25719586	27108	+	chr14	105868790	105868816	-	-1	-1
chr8	54105519	54105545	147471	+	chr3	20275880	20275906	+	-1	-1
chr8	114513981	114514008	218596	+	chr1	62860376	62860402	-	-1	-1
chr8	89043135	89043162	208699	+	chr16	94730942	94730968	+	-1	-1
chr8	27278411	27278438	52778	+	chr8	17934362	17934388	+	-1	-1
chr8	106181723	106181750	7335	+	chr8	106179567	106179597	-	-1	-1
chr8	95176833	95176860	175630	+	chr6	40434906	40434933	-	-1	-1
chr8	43369613	43369640	44214	+	chr8	6564845	6564871	-	-1	-1
chr8	77580050	77580076	120322	+	chr8	78166961	78166987	-	-1	-1
chr8	70564406	70564433	146726	+	chr8	84765952	84765978	+	-1	-1
chr8	109187168	109187194	119254	+	chr8	107618598	107618624	-	-1	-1
chr8	27047723	27047750	9511	+	chr7	137085951	137085977	-	-1	-1
chr8	69117058	69117085	43398	+	chr8	69186758	69186783	-	-1	-1
chr8	24193435	24193461	59919	+	chr9	13481887	13481912	-	-1	-1
chr8	126375279	126375305	133497	+	chr13	74189369	74189391	-	-1	-1
chr8	79070406	79070432	94141	+	chr8	82540771	82540797	-	-1	-1
chr8	106977049	106977075	22863	+	chr8	3384271	3384296	-	-1	-1
chr8	108787771	108787798	40972	+	chr13	42774797	42774823	-	-1	-1
chr8	78075891	78075918	86702	+	chr8	78062009	78062034	-	-1	-1
chr8	110720032	110720059	187883	+	chr8	96786764	96786789	-	-1	-1
chr8	115145540	115145567	127133	+	chr7	132307183	132307208	-	-1	-1
chr8	124251033	124251060	222555	+	chr8	114502571	114502597	-	-1	-1
chr8	84992114	84992140	113562	+	chr8	125008902	125008928	-	-1	-1
chr8	93968847	93968874	125256	+	chr17	66252251	66252277	+	-1	-1
chr8	109856208	109856234	179017	+	chr8	109854428	109854454	-	-1	-1
chr8	106957982	106958010	223520	+	chr8	106968999	106969025	-	-1	-1
chr8	123490588	123490615	185857	+	chr12	110558079	110558105	+	-1	-1
chr8	114561115	114561142	238486	+	chr8	19478218	19478244	+	-1	-1
chr8	93850890	93850917	180885	+	chr18	46831540	46831565	+	-1	-1
chr8	110674457	110674484	165055	+	chr8	110201578	110201604	+	-1	-1
chr8	115019622	115019649	82039	+	chr11	13971214	13971239	+	-1	-1
chr8	78099267	78099295	236521	+	chr16	67202413	67202438	-	-1	-1
chr8	117400429	117400457	242923	+	chr2	168272003	168272029	+	-1	-1
chr8	11619280	11619307	202824	+	chr8	92095153	92095179	+	-1	-1
chr8	114877175	114877201	86506	+	chr8	124445630	124445655	-	-1	-1
chr8	94311490	94311517	64604	+	chr13	107578201	107578227	+	-1	-1
chr8	27266166	27266194	204079	+	chr8	26340224	26340250	+	-1	-1
chr8	77571663	77571690	230229	+	chr6	90950493	90950519	-	-1	-1
chr8	13771395	13771421	105916	+	chr16	13621120	13621142	-	-1	-1
chr8	41315678	41315704	139576	+	chr8	116769291	116769318	+	-1	-1
chr8	13761512	13761540	228298	+	chr7	3594210	3594236	+	-1	-1
chr8	12891513	12891541	207358	+	chr5	119466920	119466948	+	-1	-1
chr8	114729652	114729679	178623	+	chr9	108818316	108818341	-	-1	-1
chr8	83173857	83173884	52674	+	chr8	64865045	64865071	+	-1	-1
chr8	68277075	68277102	162590	+	chr8	68376743	68376769	+	-1	-1
chr8	45010831	45010859	21211	+	chr2	129676506	129676532	+	-1	-1
chr8	124285429	124285455	125189	+	chr8	126494756	126494782	+	-1	-1
chr8	44937302	44937328	151672	+	chr9	79763209	79763235	+	-1	-1
chr8	75045452	75045479	217963	+	chr2	27259480	27259506	+	-1	-1
chr8	75110324	75110350	144940	+	chr8	75128568	75128594	-	-1	-1
chr8	84974597	84974624	6171	+	chr8	85023961	85023986	+	-1	-1
chr8	11763345	11763372	26444	+	chr8	94037058	94037084	-	-1	-1
chr8	44953152	44953179	106234	+	chr7	141470814	141470840	-	-1	-1
chr8	106227579	106227605	130709	+	chr10	41571156	41571182	+	-1	-1
chr8	106936545	106936572	197660	+	chr12	31264564	31264590	+	-1	-1
chr8	75109745	75109772	47188	+	chr11	104462652	104462679	+	-1	-1
chr8	106066444	106066471	240872	+	chr8	106105397	106105424	+	-1	-1
